STATION_NAT_ABBR_TX;PARAM_SHORT_NAME_TX;MEAS_CAT_NR;SINCE_DT;TILL_DT;OWNER_ORG_NAME_TX
STC;ta1towh0;1;01.01.2022 00:00;;MeteoSchweiz
STC;ta1towd0;1;01.06.2011 00:00;30.04.2012 00:00;MeteoSchweiz
STC;ta1towm0;1;01.01.2022 00:00;01.09.2024 00:00;MeteoSchweiz
STC;ta1towmx;1;01.01.2022 00:00;01.01.2023 00:00;MeteoSchweiz
STC;uretowd0;1;01.01.2022 00:00;18.12.2024 00:00;MeteoSchweiz
STC;fkltowz1;1;01.01.2022 00:00;;MeteoSchweiz
BAN;dk1towh0;1;01.01.2022 00:00;;MeteoSchweiz
BAN;fk1towd1;1;01.06.2011 00:00;30.04.2012 00:00;MeteoSchweiz
BAN;ta1towm0;1;01.11.2022 00:00;01.12.2023 00:00;MeteoSchweiz
BAN;ta1towyn;1;01.01.2012 00:00;01.01.2012 00:00;MeteoSchweiz
UEB;fu3towh1;1;01.01.2022 00:00;;MeteoSchweiz
UEB;fu3towd0;1;01.01.2022 00:00;18.12.2024 00:00;MeteoSchweiz
UEB;ta1towd0;1;27.04.2005 00:00;30.04.2012 00:00;MeteoSchweiz
UEB;ta1towd0;1;01.01.2022 00:00;18.12.2024 00:00;MeteoSchweiz
UEB;ta1towmx;1;01.06.2023 00:00;01.06.2023 00:00;MeteoSchweiz
UEB;ta1towmx;1;01.11.2023 00:00;01.08.2024 00:00;MeteoSchweiz
UEB;ta1towmn;1;01.01.2022 00:00;01.01.2023 00:00;MeteoSchweiz
PSI;fk1towh1;1;01.01.2022 00:00;;MeteoSchweiz
PSI;fk1towm1;1;01.02.2008 00:00;01.02.2008 00:00;Paul Scherrer Institut
PSI;fk1towm1;1;01.10.2011 00:00;01.10.2011 00:00;MeteoSchweiz
PSI;ta1towdn;1;28.02.2024 00:00;03.12.2024 00:00;MeteoSchweiz
PSI;ta1towyx;1;01.01.2012 00:00;01.01.2012 00:00;MeteoSchweiz
BAN;sre000h0;1;01.01.2022 00:00;;MeteoSchweiz
BAN;sre000m0;1;01.11.2022 00:00;01.09.2024 00:00;MeteoSchweiz
STC;sre000z0;1;01.01.2022 00:00;;MeteoSchweiz
STC;sre000m0;1;01.01.2022 00:00;01.09.2024 00:00;MeteoSchweiz
